,targetdataset,sourcedataset
2138,23,5
2139,22,6
2140,35,8
2141,26,18
2142,51,29
2143,21,57
2144,38,10
2145,39,49
2146,6,12
2147,35,66
2148,34,36
2149,38,14
2150,2,75
2151,20,2
2152,9,67
2153,11,40
2154,37,69
2155,64,63
2156,0,40
2157,54,17
2158,0,4
2159,6,73
2160,37,61
2161,45,4
2162,67,57
2163,25,21
2164,41,45
2165,28,19
2166,64,30
2167,42,38
2168,27,0
2169,36,72
2170,62,17
2171,24,10
2172,48,71
2173,75,8
2174,19,56
2175,75,40
2176,55,4
2177,52,18
2178,50,1
2179,38,61
2180,18,41
2181,35,74
2182,75,48
2183,70,24
2184,39,79
2185,69,51
2186,24,13
2187,69,8
2188,34,14
2189,0,54
2190,26,74
2191,57,8
2192,76,74
2193,50,13
2194,69,63
2195,7,19
2196,50,53
2197,52,14
2198,18,7
2199,31,59
2200,7,50
2201,55,48
2202,5,41
2203,28,4
2204,9,55
2205,50,68
2206,27,4
2207,47,77
2208,54,34
2209,35,10
2210,77,60
2211,37,18
2212,75,55
2213,77,22
2214,78,71
2215,71,6
2216,70,1
2217,69,32
2218,44,29
2219,79,50
2220,17,5
2221,17,40
2222,70,74
2223,18,57
2224,53,42
2225,36,25
2226,42,74
2227,60,20
2228,62,73
2229,14,59
2230,31,53
2231,54,73
2232,27,79
2233,0,41
2234,57,15
2235,28,48
2236,70,12
2237,37,68
2238,73,62
2239,59,56
2240,54,11
2241,4,50
2242,34,21
2243,77,72
2244,5,23
2245,51,15
2246,2,15
2247,10,27
2248,17,15
2249,20,28
2250,76,72
2251,50,69
2252,37,52
2253,35,64
2254,55,70
2255,48,61
2256,62,4
2257,36,64
2258,29,60
2259,74,48
2260,37,52
2261,34,75
2262,72,18
2263,72,39
2264,75,45
2265,72,76
2266,38,7
2267,50,14
2268,43,18
2269,64,21
2270,55,14
2271,78,76
2272,23,68
2273,59,4
2274,51,60
2275,78,24
2276,3,25
2277,64,4
2278,29,59
2279,34,67
2280,23,59
2281,10,53
2282,23,27
2283,35,57
2284,14,40
2285,22,51
2286,10,49
2287,23,74
2288,28,15
2289,79,48
2290,63,56
2291,24,32
2292,68,73
2293,6,58
2294,55,54
2295,51,45
2296,6,18
2297,78,28
2298,18,56
2299,7,36
2300,32,59
2301,50,74
2302,19,24
2303,75,42
2304,72,19
2305,62,50
2306,47,1
2307,43,4
2308,7,52
2309,70,14
2310,37,49
2311,48,74
2312,25,5
2313,32,6
2314,76,35
2315,20,79
2316,53,32
2317,71,30
2318,58,0
2319,9,75
2320,65,0
2321,65,15
2322,21,53
2323,1,59
2324,12,54
2325,2,70
2326,34,41
2327,48,8
2328,26,30
2329,54,51
2330,31,59
2331,52,79
2332,6,36
2333,29,70
2334,71,18
2335,18,8
2336,4,28
2337,46,24
2338,49,11
2339,48,19
2340,63,70
2341,42,1
2342,66,70
2343,17,71
2344,42,61
2345,46,4
2346,32,75
2347,31,12
2348,14,78
2349,9,8
2350,54,3
2351,52,12
2352,8,16
2353,4,67
2354,18,27
2355,43,26
2356,56,76
2357,0,60
2358,15,78
2359,9,59
2360,72,71
2361,24,33
2362,35,61
2363,73,48
2364,54,75
2365,70,68
2366,33,55
2367,1,4
2368,1,77
2369,9,2
2370,24,46
2371,69,37
2372,38,41
2373,64,61
2374,43,64
2375,11,72
2376,22,79
2377,27,30
2378,26,14
2379,72,2
2380,0,42
2381,56,79
2382,0,4
2383,40,23
2384,62,41
2385,65,34
2386,68,74
2387,64,13
2388,47,41
2389,26,39
2390,62,43
2391,16,23
2392,36,70
2393,6,34
2394,58,31
2395,69,59
2396,51,40
2397,41,23
2398,24,76
2399,67,12
2400,18,6
2401,20,49
2402,29,73
2403,73,30
2404,28,36
2405,28,40
2406,21,38
2407,0,28
2408,54,23
2409,36,23
2410,35,40
2411,3,39
2412,49,75
2413,1,19
2414,39,14
2415,16,78
2416,2,25
2417,3,13
2418,20,59
2419,2,1
2420,22,27
2421,46,35
2422,74,5
2423,4,65
2424,38,60
2425,4,51
2426,45,10
2427,72,25
2428,60,61
2429,77,16
2430,52,25
2431,8,41
2432,56,75
2433,26,66
2434,17,71
2435,23,18
2436,53,37
2437,45,37
2438,38,73
2439,60,75
2440,50,69
2441,72,43
2442,31,78
2443,13,18
2444,70,63
2445,56,9
2446,52,73
2447,74,2
2448,9,25
2449,71,46
2450,11,19
2451,60,67
2452,52,38
2453,59,9
2454,9,2
2455,9,63
2456,64,19
2457,26,17
2458,4,62
2459,28,15
2460,61,21
2461,23,6
2462,52,43
2463,0,58
2464,62,34
2465,59,65
2466,24,15
2467,27,20
2468,57,1
2469,3,68
2470,79,68
2471,66,8
2472,9,50
2473,0,41
2474,37,5
2475,22,7
2476,47,53
2477,10,27
2478,71,64
2479,25,42
2480,33,59
2481,42,30
2482,38,37
2483,31,14
2484,5,57
2485,41,66
2486,43,13
2487,22,19
2488,59,40
2489,2,55
2490,41,72
2491,69,71
2492,35,5
2493,16,43
2494,25,73
2495,49,46
2496,72,19
2497,25,22
2498,52,64
2499,50,78
2500,59,43
2501,77,53
2502,49,60
2503,60,42
2504,77,35
2505,6,60
2506,48,17
2507,23,53
2508,20,66
2509,24,10
2510,49,13
2511,10,28
2512,72,12
2513,66,75
2514,35,69
2515,55,74
2516,68,25
2517,32,33
2518,5,21
2519,66,3
2520,71,44
2521,63,62
2522,74,5
2523,38,56
2524,26,19
2525,58,31
2526,50,66
2527,0,21
2528,79,49
2529,46,22
2530,34,23
2531,51,11
2532,67,65
2533,79,7
2534,78,26
2535,64,62
2536,34,75
2537,67,12
2538,34,21
2539,50,66
2540,54,28
2541,44,23
2542,69,38
2543,48,8
2544,48,15
2545,44,53
2546,18,20
2547,40,67
2548,5,79
2549,3,70
2550,79,74
2551,16,36
2552,59,21
2553,79,22
2554,39,53
2555,66,61
2556,61,68
2557,6,78
2558,39,9
2559,12,76
2560,64,56
2561,22,21
2562,39,78
2563,75,42
2564,51,55
2565,26,8
2566,72,40
2567,42,64
2568,23,67
2569,26,64
2570,53,56
2571,48,79
2572,10,29
2573,59,72
2574,5,14
2575,19,21
2576,29,10
2577,48,5
2578,73,2
2579,55,16
2580,20,78
2581,58,40
2582,70,48
2583,19,31
2584,68,39
2585,12,51
2586,32,40
2587,63,74
2588,7,38
2589,55,64
2590,18,39
2591,24,10
2592,20,78
2593,63,23
2594,78,69
2595,68,76
2596,57,18
2597,70,78
2598,15,25
2599,0,44
2600,39,68
2601,64,59
2602,16,6
2603,58,51
2604,69,49
2605,52,33
2606,0,76
2607,37,40
2608,7,72
2609,50,56
2610,78,74
2611,15,59
2612,48,66
2613,79,43
2614,43,37
2615,57,52
2616,31,64
2617,9,31
2618,14,21
2619,15,27
2620,33,67
2621,54,66
2622,13,12
2623,59,35
2624,3,32
2625,39,28
2626,9,24
2627,37,16
2628,68,60
2629,48,27
2630,43,16
2631,49,77
2632,46,73
2633,23,60
2634,28,11
2635,54,11
2636,47,67
2637,23,56
2638,59,21
2639,6,56
2640,52,78
2641,6,20
2642,53,41
2643,72,21
2644,2,40
2645,46,40
2646,11,55
2647,39,55
2648,66,30
2649,60,21
2650,56,36
2651,63,49
2652,31,73
2653,65,68
2654,76,68
2655,70,22
2656,62,43
2657,1,42
2658,58,64
2659,62,13
2660,68,8
2661,22,47
2662,6,8
2663,43,16
2664,0,79
2665,2,23
2666,46,0
2667,53,15
2668,76,14
2669,21,55
2670,24,32
2671,38,1
2672,72,50
2673,18,1
2674,24,16
2675,13,37
2676,47,38
2677,42,7
2678,43,37
2679,68,61
2680,6,58
2681,47,69
2682,53,75
2683,56,12
2684,39,42
2685,12,25
2686,26,27
2687,67,39
2688,74,9
2689,3,6
2690,58,3
2691,46,29
2692,1,24
2693,42,55
2694,67,30
2695,26,27
2696,13,77
2697,57,71
2698,31,65
2699,60,19
2700,59,31
2701,66,16
2702,78,35
2703,52,20
2704,23,73
2705,23,37
2706,68,47
2707,33,71
2708,28,73
2709,76,5
2710,15,24
2711,76,22
2712,69,7
2713,77,7
2714,11,65
2715,50,0
2716,53,21
2717,53,47
2718,26,76
2719,8,69
2720,66,19
2721,58,12
2722,44,46
2723,74,79
2724,18,78
2725,34,46
2726,67,33
2727,41,34
2728,49,54
2729,55,2
2730,60,9
2731,24,12
2732,67,26
2733,78,47
2734,29,31
2735,73,75
2736,33,28
2737,8,20
2738,14,51
2739,43,28
2740,51,8
2741,78,58
2742,40,4
2743,49,5
2744,48,39
2745,40,64
2746,17,76
2747,63,44
2748,73,55
2749,60,32
2750,75,13
2751,10,32
2752,72,45
2753,26,18
2754,14,79
2755,1,35
2756,0,63
2757,53,13
2758,74,18
2759,61,68
2760,9,78
2761,12,78
2762,58,22
2763,31,14
2764,67,56
2765,18,33
2766,52,63
2767,37,35
2768,78,39
2769,12,47
2770,78,43
2771,77,63
2772,14,61
2773,32,23
2774,3,58
2775,66,51
2776,35,73
2777,37,12
2778,47,25
2779,32,62
2780,11,12
2781,69,66
2782,29,36
2783,43,28
2784,19,34
2785,63,22
2786,53,48
2787,78,26
2788,57,50
2789,55,79
2790,54,17
2791,11,38
2792,40,32
2793,74,48
2794,69,40
2795,30,1
2796,21,33
2797,48,61
2798,43,18
2799,18,43
2800,71,15
2801,38,73
2802,43,37
2803,8,51
2804,13,10
2805,73,46
2806,27,20
2807,24,45
2808,46,4
2809,67,22
2810,7,45
2811,14,30
2812,4,46
2813,65,26
2814,18,39
2815,64,1
2816,50,36
2817,50,18
2818,41,70
2819,33,6
2820,50,12
2821,6,58
2822,14,41
2823,53,13
2824,46,39
2825,52,0
2826,50,59
2827,1,39
2828,53,32
2829,0,31
2830,29,52
2831,39,28
2832,26,31
2833,3,51
2834,39,74
2835,46,29
2836,46,0
2837,36,50
2838,78,14
2839,32,13
2840,65,33
2841,43,61
2842,37,61
2843,39,13
2844,36,52
2845,30,77
2846,49,40
2847,62,13
2848,54,32
2849,11,62
2850,53,59
2851,68,22
2852,42,50
2853,58,49
2854,36,74
2855,44,34
2856,51,17
2857,28,38
2858,0,10
2859,22,59
2860,2,74
2861,41,9
2862,34,73
2863,75,9
2864,66,29
2865,11,3
2866,77,78
2867,32,9
2868,38,10
2869,63,36
2870,15,36
2871,46,49
2872,58,78
2873,17,33
2874,69,18
2875,30,42
2876,66,58
2877,77,72
2878,32,64
2879,15,18
2880,39,30
2881,28,49
2882,12,3
2883,13,31
2884,54,47
2885,66,1
2886,77,72
2887,40,33
2888,39,19
2889,78,39
2890,26,2
2891,73,4
2892,44,40
2893,7,37
2894,14,3
2895,28,45
2896,3,12
2897,43,33
2898,32,4
2899,77,0
2900,12,20
2901,47,38
2902,12,62
2903,69,54
2904,15,16
2905,10,2
2906,14,2
2907,79,6
2908,1,57
2909,24,22
2910,22,61
2911,55,22
2912,76,24
2913,21,69
2914,62,25
2915,16,14
2916,73,15
2917,63,53
2918,59,66
2919,6,29
2920,44,68
2921,49,12
2922,13,79
2923,7,8
2924,9,36
2925,7,59
2926,1,55
2927,23,34
2928,73,38
2929,52,60
2930,71,68
2931,39,52
2932,74,3
2933,60,35
2934,54,51
2935,65,30
2936,11,45
2937,46,65
2938,57,31
2939,51,30
2940,77,27
2941,12,49
2942,72,51
2943,21,68
2944,79,74
2945,34,53
2946,2,34
2947,51,34
2948,64,60
2949,73,30
2950,49,8
2951,16,76
2952,37,19
2953,75,21
2954,28,62
2955,63,8
2956,58,25
2957,70,24
2958,41,55
2959,2,32
2960,73,65
2961,65,17
2962,56,76
2963,40,66
2964,10,55
2965,55,10
2966,6,61
2967,58,68
2968,25,50
2969,14,78
2970,60,61
2971,17,26
2972,61,68
2973,61,23
2974,65,47
2975,74,36
2976,64,30
2977,56,13
2978,62,28
2979,54,51
2980,68,76
2981,72,29
2982,60,13
2983,28,75
2984,21,47
2985,75,1
2986,15,75
2987,32,54
2988,44,59
2989,35,41
2990,7,74
2991,57,23
2992,79,25
2993,15,56
2994,23,61
2995,37,21
2996,64,5
2997,25,30
2998,35,69
2999,50,79
3000,6,38
3001,47,42
3002,48,57
3003,19,22
3004,9,78
3005,65,59
3006,54,27
3007,70,30
3008,5,28
3009,65,77
3010,61,15
3011,8,2
3012,43,34
3013,61,64
3014,6,28
3015,23,48
3016,69,34
3017,38,12
3018,49,69
3019,1,35
3020,29,12
3021,54,22
3022,6,47
3023,77,44
3024,72,78
3025,49,3
3026,38,7
3027,73,0
3028,10,48
3029,19,79
3030,69,26
3031,40,51
3032,25,62
3033,19,13
3034,23,77
3035,47,2
3036,47,9
3037,44,56
3038,43,28
3039,34,1
3040,21,17
3041,69,35
3042,60,24
3043,0,5
3044,78,17
3045,77,65
3046,27,69
3047,1,68
3048,47,27
3049,73,74
3050,9,60
3051,0,28
3052,11,65
3053,32,7
3054,67,30
3055,12,48
3056,78,38
3057,4,26
3058,68,44
3059,33,12
3060,3,22
3061,19,62
3062,61,33
3063,66,43
3064,18,22
3065,41,6
3066,52,5
3067,53,49
3068,46,16
3069,11,40
3070,44,32
3071,29,63
3072,44,19
3073,67,65
3074,32,5
3075,42,55
3076,68,24
3077,28,1
3078,79,24
3079,0,60
3080,64,33
3081,50,44
3082,63,31
3083,61,35
3084,5,19
3085,75,67
3086,28,77
3087,8,13
3088,48,46
3089,61,41
3090,56,78
3091,34,9
3092,7,17
3093,45,40
3094,78,51
3095,62,58
3096,56,18
3097,45,23
3098,3,62
3099,50,8
3100,22,25
3101,66,34
3102,56,4
3103,78,79
3104,14,75
3105,45,53
3106,28,47
3107,11,29
3108,51,77
3109,69,16
3110,4,13
3111,63,60
3112,20,71
3113,56,60
3114,35,46
3115,22,31
3116,10,52
3117,6,32
3118,52,50
3119,67,23
3120,56,53
3121,9,35
3122,20,63
3123,22,3
3124,2,44
3125,50,31
3126,52,59
3127,60,26
3128,43,7
3129,69,17
3130,60,71
3131,53,52
3132,49,2
3133,21,11
3134,47,77
3135,19,60
3136,13,65
3137,77,30
3138,7,62
3139,18,3
3140,29,41
3141,2,67
3142,12,17
3143,23,2
3144,8,1
3145,11,60
3146,75,51
3147,9,38
3148,62,19
3149,52,44
3150,3,66
3151,24,45
3152,79,22
3153,65,48
3154,20,68
3155,62,68
3156,50,43
3157,68,9
3158,17,70
3159,49,61
3160,2,70
3161,74,39
3162,40,71
3163,15,40
3164,53,69
3165,66,79
3166,69,72
3167,4,40
3168,62,52
3169,14,54
3170,48,78
3171,16,31
3172,24,40
3173,8,6
3174,51,1
3175,64,39
3176,29,52
3177,2,38
3178,50,58
3179,13,65
3180,24,36
3181,20,46
3182,61,33
3183,36,46
3184,53,59
3185,74,13
3186,15,43
3187,51,75
3188,43,16
3189,74,39
3190,18,52
3191,7,26
3192,22,12
3193,10,27
3194,60,32
3195,24,5
3196,17,56
3197,0,49
3198,27,20
3199,0,41
3200,9,24
3201,33,15
3202,71,20
3203,49,6
3204,37,65
3205,68,18
3206,30,41
3207,67,61
3208,1,41
3209,33,79
3210,12,54
3211,63,37
3212,59,36
3213,12,43
3214,1,44
3215,71,52
3216,44,69
3217,6,69
3218,66,73
3219,35,79
3220,55,1
3221,19,72
3222,52,55
3223,72,78
3224,39,12
3225,19,20
3226,71,14
3227,8,55
3228,35,10
3229,41,8
3230,36,37
3231,46,29
3232,64,21
3233,42,40
3234,10,0
3235,55,53
3236,16,47
3237,43,2
3238,65,5
3239,43,69
3240,29,39
3241,78,20
3242,22,42
3243,69,73
3244,62,27
3245,69,40
3246,14,72
3247,28,11
3248,32,34
3249,12,44
3250,30,75
3251,54,75
3252,41,16
3253,52,0
3254,28,7
3255,26,11
3256,46,72
3257,35,71
3258,40,38
3259,18,42
3260,17,33
3261,37,5
3262,20,48
3263,50,44
3264,16,37
3265,49,53
3266,31,32
3267,51,11
3268,67,36
3269,30,24
3270,48,7
3271,59,79
3272,66,53
3273,6,14
3274,52,15
3275,19,71
3276,53,29
3277,44,77
3278,72,48
3279,29,61
3280,3,50
3281,69,2
3282,34,73
3283,0,36
3284,77,74
3285,43,57
3286,13,14
3287,61,19
3288,45,64
3289,69,74
3290,23,8
3291,11,39
3292,1,49
3293,2,54
3294,59,29
3295,22,67
3296,21,38
3297,64,37
3298,74,6
3299,0,61
3300,61,35
3301,26,1
3302,42,77
3303,64,36
3304,14,21
3305,46,44
3306,3,21
3307,78,31
3308,37,20
3309,43,55
3310,69,35
3311,40,32
3312,30,60
3313,73,56
3314,1,54
3315,15,52
3316,35,28
3317,57,34
3318,5,24
3319,49,32
3320,58,16
3321,11,56
3322,44,1
3323,67,56
3324,30,39
3325,39,45
3326,29,64
3327,32,55
3328,71,3
3329,74,59
3330,14,65
3331,54,78
3332,19,77
3333,38,46
3334,12,48
3335,42,35
3336,56,5
3337,24,13
3338,6,18
3339,24,1
3340,75,42
3341,6,14
3342,49,41
3343,47,12
3344,61,62
3345,7,70
3346,0,23
3347,37,26
3348,24,10
3349,69,9
3350,3,50
3351,27,26
3352,56,18
3353,73,4
3354,17,65
3355,8,42
3356,22,68
3357,38,53
3358,5,25
3359,30,10
3360,59,62
3361,15,19
3362,69,22
3363,33,44
3364,68,14
3365,35,31
3366,18,69
3367,2,77
3368,13,52
3369,14,15
3370,9,3
3371,72,52
3372,13,40
3373,35,61
3374,16,66
3375,10,48
3376,5,66
3377,58,79
3378,63,13
3379,37,56
3380,6,18
3381,18,32
3382,29,71
3383,24,32
3384,19,26
3385,32,20
3386,65,34
3387,75,49
3388,24,55
3389,17,12
3390,30,7
3391,36,68
3392,67,27
3393,77,37
3394,44,17
3395,3,5
3396,47,45
3397,33,68
3398,29,41
3399,50,38
3400,64,0
3401,2,35
3402,5,63
3403,27,28
3404,74,68
3405,67,44
3406,30,25
3407,46,17
3408,3,56
3409,55,35
3410,58,61
3411,44,4
3412,13,50
3413,55,57
3414,61,36
3415,72,68
3416,74,10
3417,60,75
3418,67,77
3419,66,56
3420,9,53
3421,72,71
3422,57,36
3423,20,75
3424,59,14
3425,16,66
3426,38,37
3427,66,62
3428,25,73
3429,77,42
3430,60,41
3431,66,77
3432,26,71
3433,63,54
3434,45,26
3435,50,48
3436,44,21
3437,36,42
3438,56,51
3439,10,63
3440,61,4
3441,40,42
3442,12,76
3443,16,21
3444,9,23
3445,9,38
3446,4,28
3447,28,2
3448,60,55
3449,0,10
3450,7,24
3451,78,22
3452,49,70
3453,57,78
3454,54,22
3455,25,14
3456,29,3
3457,8,5
3458,75,6
3459,76,53
3460,71,44
3461,62,60
3462,56,65
3463,62,50
3464,2,4
3465,2,79
3466,9,48
3467,37,66
3468,52,5
3469,52,4
3470,73,21
3471,9,79
3472,66,70
3473,43,75
3474,70,14
3475,76,12
3476,58,19
3477,56,12
3478,27,29
3479,25,41
3480,61,28
3481,44,8
3482,43,66
3483,28,29
3484,78,32
3485,21,55
3486,30,11
3487,13,17
3488,11,53
3489,16,73
3490,53,37
3491,5,72
3492,54,27
3493,76,73
3494,17,10
3495,27,28
3496,25,4
3497,51,38
3498,70,68
3499,68,50
3500,69,53
3501,67,53
3502,2,17
3503,60,29
3504,2,40
3505,48,44
3506,65,17
3507,34,30
3508,20,18
3509,41,14
3510,4,41
3511,61,5
3512,4,15
3513,43,37
3514,38,45
3515,72,74
3516,46,68
3517,32,15
3518,65,24
3519,66,69
3520,41,55
3521,37,19
3522,1,28
3523,51,66
3524,28,37
3525,24,53
3526,44,6
3527,13,70
3528,75,42
3529,37,0
3530,79,43
3531,65,26
3532,13,57
3533,8,72
3534,67,32
3535,47,65
3536,76,15
3537,12,48
3538,70,39
3539,38,31
3540,12,42
3541,74,49
3542,45,54
3543,67,20
3544,45,67
3545,13,41
3546,1,60
3547,10,33
3548,22,5
3549,11,22
3550,5,12
3551,54,41
3552,33,21
3553,54,32
3554,71,62
3555,70,68
3556,44,22
3557,77,15
3558,44,36
3559,6,31
3560,24,40
3561,51,47
3562,3,9
3563,57,17
3564,20,56
3565,57,69
3566,41,54
3567,16,5
3568,69,20
3569,11,35
3570,26,17
3571,70,56
3572,34,74
3573,4,60
3574,42,57
3575,77,61
3576,4,36
3577,30,16
3578,49,32
3579,53,64
3580,20,56
3581,79,69
3582,27,48
3583,48,45
3584,67,52
3585,78,19
3586,61,8
3587,28,2
3588,74,16
3589,10,1
3590,4,71
3591,36,70
3592,56,30
3593,60,30
3594,4,69
3595,33,56
3596,68,0
3597,69,32
3598,69,25
3599,23,9
3600,25,18
3601,54,34
3602,51,71
3603,57,16
3604,78,65
3605,33,55
3606,2,33
3607,41,49
3608,78,15
3609,59,4
3610,27,4
3611,77,22
3612,3,36
3613,7,21
3614,31,21
3615,30,56
3616,11,47
3617,27,59
3618,55,1
3619,38,13
3620,30,72
3621,0,45
3622,78,34
3623,62,68
3624,78,53
3625,36,54
3626,9,40
3627,27,51
3628,18,37
3629,36,63
3630,60,71
3631,66,77
3632,48,8
3633,14,6
3634,71,62
3635,17,79
3636,38,57
3637,78,34
3638,1,18
3639,76,20
3640,35,37
3641,6,3
3642,4,6
3643,26,6
3644,9,16
3645,26,9
3646,65,17
3647,1,11
3648,64,65
3649,0,21
3650,4,0
3651,30,16
3652,39,37
3653,39,2
3654,14,39
3655,68,16
3656,34,3
3657,7,59
3658,46,61
3659,38,5
3660,66,35
3661,69,3
3662,4,54
3663,70,42
3664,71,14
3665,62,78
3666,5,43
3667,66,67
3668,12,51
3669,28,24
3670,63,62
3671,15,30
3672,21,48
3673,49,18
3674,64,40
3675,11,32
3676,18,21
3677,46,25
3678,69,10
3679,5,10
3680,24,35
3681,34,56
3682,35,26
3683,32,17
3684,14,31
3685,5,28
3686,46,14
3687,42,31
3688,44,54
3689,31,60
3690,55,22
3691,73,38
3692,41,52
3693,52,57
3694,21,0
3695,25,8
3696,9,35
3697,57,58
3698,16,43
3699,66,0
3700,71,9
3701,37,67
3702,31,17
3703,1,74
3704,72,13
3705,15,20
3706,52,6
3707,17,74
3708,10,26
3709,14,30
3710,69,59
3711,29,65
3712,20,72
3713,60,63
3714,7,2
3715,34,18
3716,58,10
3717,73,13
3718,26,6
3719,66,9
3720,49,0
3721,57,51
3722,29,15
3723,77,11
3724,30,68
3725,74,75
3726,25,62
3727,60,10
3728,54,75
3729,67,36
3730,19,76
3731,72,26
3732,78,45
3733,6,9
3734,15,22
3735,3,69
3736,37,34
3737,48,55
3738,32,76
3739,62,4
3740,41,58
3741,71,18
3742,53,40
3743,22,33
3744,77,66
3745,69,11
3746,31,30
3747,46,20
3748,62,17
3749,57,73
3750,3,20
3751,50,29
3752,46,19
3753,5,73
3754,19,20
3755,49,40
3756,59,5
3757,56,53
3758,56,59
3759,42,75
3760,41,6
3761,18,29
3762,24,49
3763,35,33
3764,58,60
3765,39,19
3766,25,9
3767,19,15
3768,9,50
3769,19,56
3770,1,2
3771,60,54
3772,31,19
3773,64,52
3774,78,77
3775,49,23
3776,40,71
3777,74,42
3778,15,38
3779,13,70
3780,23,55
3781,48,29
3782,73,74
3783,8,42
3784,29,15
3785,77,29
3786,63,64
3787,77,54
3788,31,21
3789,23,72
3790,8,65
3791,63,15
3792,78,21
3793,39,36
3794,48,58
3795,43,52
3796,72,77
3797,44,31
3798,41,18
3799,78,69
3800,77,76
3801,41,31
3802,69,70
3803,35,45
3804,33,76
3805,75,11
3806,79,23
3807,39,57
3808,25,9
3809,32,60
3810,7,54
3811,34,56
3812,13,77
3813,5,4
3814,46,78
3815,44,5
3816,0,32
3817,26,55
3818,4,50
3819,60,58
3820,31,70
3821,4,66
3822,24,66
3823,63,2
3824,54,29
3825,45,26
3826,7,41
3827,72,50
3828,26,23
3829,22,79
3830,42,22
3831,21,12
3832,15,30
3833,20,37
3834,73,48
3835,36,71
3836,72,62
3837,47,57
3838,32,74
3839,77,56
3840,59,60
3841,13,53
3842,60,38
3843,39,28
3844,15,4
3845,69,71
3846,77,62
3847,12,78
3848,74,35
3849,72,51
3850,71,30
3851,34,69
3852,65,50
3853,26,7
3854,33,12
3855,42,68
3856,5,9
3857,58,11
3858,43,59
3859,22,23
3860,3,32
3861,44,24
3862,55,69
3863,56,17
3864,31,54
3865,50,47
3866,1,50
3867,26,8
3868,68,20
3869,17,28
3870,58,2
3871,30,2
3872,26,28
3873,63,41
3874,65,58
3875,1,4
3876,29,2
3877,29,59
3878,28,33
3879,58,13
3880,52,22
3881,27,24
3882,66,17
3883,50,58
3884,79,61
3885,65,36
3886,73,2
3887,7,17
3888,61,24
3889,18,58
3890,0,35
3891,41,42
3892,75,49
3893,0,24
3894,55,7
3895,23,59
3896,23,28
3897,49,3
3898,69,78
3899,30,65
3900,44,17
3901,9,13
3902,42,51
3903,2,52
3904,24,6
3905,74,42
3906,7,5
3907,4,59
3908,13,4
3909,73,77
3910,48,62
3911,22,43
3912,9,1
3913,31,17
3914,42,37
3915,47,65
3916,25,79
3917,10,79
3918,50,55
3919,40,43
3920,50,71
3921,62,57
3922,36,16
3923,15,14
3924,24,46
3925,39,35
3926,75,72
3927,79,45
3928,2,48
3929,79,5
3930,61,42
3931,62,2
3932,15,29
3933,51,54
3934,58,64
3935,62,9
3936,77,78
3937,10,26
3938,60,33
3939,2,15
3940,4,46
3941,46,68
3942,41,45
3943,17,19
3944,15,26
3945,38,29
3946,32,72
3947,28,79
3948,76,32
3949,66,60
3950,15,16
3951,66,7
3952,23,37
3953,47,35
3954,44,38
3955,55,51
3956,40,3
3957,68,75
3958,3,78
3959,65,18
3960,73,16
3961,42,11
3962,60,63
3963,26,64
3964,68,32
3965,62,2
3966,43,27
3967,46,58
3968,59,39
3969,35,55
3970,35,72
3971,11,78
3972,23,25
3973,24,21
3974,1,52
3975,46,16
3976,7,45
3977,27,3
3978,35,56
3979,74,69
3980,1,22
3981,75,65
3982,57,10
3983,62,37
3984,39,34
3985,9,62
3986,10,20
3987,36,42
3988,73,47
3989,38,10
3990,19,35
3991,14,16
3992,58,65
3993,72,66
3994,24,18
3995,67,3
3996,63,73
3997,20,70
3998,46,40
3999,1,59
4000,46,8
4001,57,46
4002,5,2
4003,2,66
4004,20,52
4005,45,55
4006,31,8
4007,13,0
4008,56,42
4009,4,48
4010,48,74
4011,22,27
4012,11,24
4013,43,2
4014,67,60
4015,67,19
4016,15,14
4017,66,10
4018,71,74
4019,61,41
4020,15,39
4021,20,70
4022,7,54
4023,12,51
4024,10,52
4025,68,74
4026,38,5
4027,68,34
4028,34,26
4029,37,54
4030,69,72
4031,39,17
4032,7,62
4033,73,11
4034,47,55
4035,47,32
4036,62,54
4037,69,13
4038,70,35
4039,18,65
4040,61,1
4041,43,1
4042,45,66
4043,52,72
4044,24,47
4045,17,70
4046,78,47
4047,70,9
4048,45,29
4049,26,17
4050,72,75
4051,15,16
4052,0,32
4053,27,69
4054,37,69
4055,69,16
4056,75,40
4057,20,67
4058,59,66
4059,11,2
4060,29,2
4061,25,59
4062,33,13
4063,44,17
4064,16,21
4065,27,75
4066,69,15
4067,27,25
4068,54,53
4069,27,48
4070,16,10
4071,25,21
4072,65,52
4073,73,46
4074,42,64
4075,20,32
4076,49,36
4077,23,33
4078,27,54
4079,43,9
4080,76,9
4081,42,26
4082,4,13
4083,25,11
4084,15,46
4085,75,65
4086,29,30
4087,33,79
4088,55,46
4089,48,76
4090,73,11
4091,22,4
4092,40,62
4093,23,48
4094,4,12
4095,20,37
4096,54,23
4097,69,50
4098,48,41
4099,40,21
4100,33,65
4101,53,72
4102,55,37
4103,1,70
4104,29,58
4105,76,10
4106,49,78
4107,49,55
4108,8,13
4109,66,77
4110,62,57
4111,54,33
4112,31,42
4113,26,9
4114,9,42
4115,23,11
4116,65,50
4117,13,39
4118,52,60
4119,26,9
4120,74,68
4121,17,54
4122,6,36
4123,68,63
4124,38,49
4125,47,29
4126,64,50
4127,1,29
4128,78,27
4129,60,5
4130,70,8
4131,25,47
4132,8,73
4133,64,55
4134,6,37
4135,75,1
